ID,Customer_age,Age_group,Income,Income_group,Customer_days,Education,Marital_Status,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response
10390,61,Senior,26887.0,low_income,4562,2n Cycle,Married,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0
4698,37,Adult,50150.0,middle_income,4432,PhD,Married,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0
7793,44,Middle-Aged,62061.0,middle_income,4360,Graduation,Together,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,0,0,1,0,0,0
1745,58,Pre-Senior,85696.0,high_income,4480,PhD,Divorced,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1
10590,64,Senior,76542.0,high_income,4514,PhD,Together,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0
5080,27,Young_Adult,70515.0,middle_income,4309,Graduation,Single,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1
8369,33,Adult,18227.0,low_income,4656,Graduation,Together,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0
5232,55,Pre-Senior,69139.0,middle_income,4211,Graduation,Married,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0
2407,38,Adult,69109.0,middle_income,4655,Graduation,Married,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,0,0,1,0,1
3834,58,Pre-Senior,69627.0,middle_income,4527,Graduation,Single,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0
7912,42,Middle-Aged,38136.0,middle_income,4491,Graduation,Married,1,0,69,8,15,27,0,20,33,2,3,1,2,8,0,0,1,0,0,0,0
7712,74,Elderly,62159.0,middle_income,4120,PhD,Single,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0
1065,57,Pre-Senior,80695.0,high_income,4240,Graduation,Single,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0
7275,49,Middle-Aged,33316.0,low_income,4326,Master,Single,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0
1343,52,Pre-Senior,58554.0,middle_income,4699,Graduation,Together,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0
1384,28,Young_Adult,17256.0,low_income,4276,Basic,Married,1,0,10,6,4,14,8,8,22,2,2,1,2,8,0,0,1,0,0,0,0
9967,46,Middle-Aged,53034.0,middle_income,4453,Graduation,Divorced,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0
6181,70,Senior,52203.0,middle_income,4756,2n Cycle,Together,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0
10507,43,Middle-Aged,59601.0,middle_income,4397,2n Cycle,Divorced,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,0,0,1,0,0,0
2674,62,Senior,75154.0,middle_income,4721,Master,Single,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1
2698,44,Middle-Aged,47025.0,middle_income,4292,Graduation,Single,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0
3231,47,Middle-Aged,37971.0,middle_income,4274,Graduation,Married,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0
4096,52,Pre-Senior,41335.0,middle_income,4243,Master,Divorced,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0
10476,62,Senior,67267.0,middle_income,4105,Graduation,Married,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0
5948,45,Middle-Aged,57338.0,middle_income,4119,Graduation,Single,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0
9140,60,Pre-Senior,50523.0,middle_income,4244,2n Cycle,Together,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0
10258,55,Pre-Senior,35791.0,low_income,4477,Master,Single,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0
5675,60,Pre-Senior,50611.0,middle_income,4691,PhD,Divorced,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,0,0,1,0,0,0
4743,51,Pre-Senior,56242.0,middle_income,4541,PhD,Married,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0
8805,60,Pre-Senior,48904.0,middle_income,4632,Graduation,Single,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0
1542,45,Middle-Aged,56243.0,middle_income,4239,Graduation,Single,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0
6770,35,Adult,21355.0,low_income,4371,Graduation,Married,1,0,5,5,13,14,0,5,31,2,2,1,2,6,0,0,1,0,0,0,1
8773,49,Middle-Aged,57420.0,middle_income,4427,Master,Together,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,0,0,1,0,0,0
10475,50,Middle-Aged,0.0,low_income,4512,Master,Together,0,1,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0
10420,65,Senior,46390.0,middle_income,4113,Master,Divorced,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0
7514,64,Senior,54342.0,middle_income,4419,2n Cycle,Together,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0
2902,62,Senior,0.0,low_income,4722,Graduation,Together,1,1,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0
4345,56,Pre-Senior,0.0,low_income,4226,2n Cycle,Single,1,1,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0
793,47,Middle-Aged,20895.0,low_income,4689,Graduation,Married,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0
10909,72,Elderly,92344.0,high_income,4223,Graduation,Married,0,0,9,992,24,694,51,19,119,0,5,10,5,1,0,0,1,0,1,0,0
3769,48,Middle-Aged,0.0,low_income,4177,PhD,Together,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0
8702,44,Middle-Aged,26907.0,low_income,4371,2n Cycle,Together,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0
4791,40,Adult,44964.0,middle_income,4618,Graduation,Together,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0
2963,41,Middle-Aged,75507.0,middle_income,4116,Graduation,Together,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0
8216,48,Middle-Aged,53761.0,middle_income,4319,Master,Married,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0
8140,47,Middle-Aged,22682.0,low_income,4327,Graduation,Together,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0
10146,48,Middle-Aged,38887.0,middle_income,4177,PhD,Together,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0
5289,45,Middle-Aged,41658.0,middle_income,4655,2n Cycle,Single,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0
2587,48,Middle-Aged,29791.0,low_income,4103,PhD,Married,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0
4405,64,Senior,63915.0,middle_income,4392,Master,Married,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0
8663,46,Middle-Aged,39996.0,middle_income,4096,Graduation,Divorced,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0
2589,48,Middle-Aged,26759.0,low_income,4200,Graduation,Divorced,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0
3421,52,Pre-Senior,63841.0,middle_income,4492,Master,Divorced,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
10490,51,Pre-Senior,51039.0,middle_income,4624,PhD,Married,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0
4094,59,Pre-Senior,60544.0,middle_income,4731,Graduation,Married,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0
9958,48,Middle-Aged,65685.0,middle_income,4150,Graduation,Married,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0
2534,67,Senior,37716.0,low_income,4127,Graduation,Married,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0
4188,63,Senior,36864.0,low_income,4743,Graduation,Single,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1
6613,50,Middle-Aged,44511.0,middle_income,4683,Master,Married,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0
10827,53,Pre-Senior,36947.0,low_income,4749,PhD,Married,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0
5491,69,Senior,47352.0,middle_income,4502,Master,Together,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0
8402,67,Senior,67087.0,middle_income,4252,Master,Married,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0
8783,70,Senior,57045.0,middle_income,4717,Graduation,Married,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0
10010,67,Senior,36957.0,low_income,4719,PhD,Divorced,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1
618,43,Middle-Aged,69389.0,middle_income,4697,PhD,Married,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0
9121,48,Middle-Aged,80134.0,high_income,4463,Graduation,Married,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,1,0,0,1,1,0,1
361,51,Pre-Senior,43142.0,middle_income,4189,Master,Married,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0
4310,76,Elderly,80589.0,high_income,4216,Graduation,Married,0,0,25,507,93,520,242,40,26,1,5,10,5,1,1,0,0,0,0,0,1
2678,30,Young_Adult,34412.0,low_income,4559,Graduation,Single,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0
6376,41,Middle-Aged,57537.0,middle_income,4442,Graduation,Single,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0
524,54,Pre-Senior,22634.0,low_income,4587,Basic,Together,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0
10341,72,Elderly,51315.0,middle_income,4184,Graduation,Together,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0
5654,48,Middle-Aged,36026.0,low_income,4163,Graduation,Married,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0
4098,47,Middle-Aged,24639.0,low_income,4210,Graduation,Married,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0
5824,48,Middle-Aged,34578.0,low_income,4137,PhD,Together,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0
7000,48,Middle-Aged,65704.0,middle_income,4317,2n Cycle,Single,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0
2561,54,Pre-Senior,63810.0,middle_income,4653,Graduation,Single,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,0,0,1,0,0,0
5229,51,Pre-Senior,54132.0,middle_income,4191,PhD,Together,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0
4086,61,Senior,18690.0,low_income,4606,Graduation,Married,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0
2428,50,Middle-Aged,28164.0,low_income,4479,Graduation,Married,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0
8254,46,Middle-Aged,34596.0,low_income,4500,PhD,Married,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0
2836,48,Middle-Aged,43269.0,middle_income,4344,PhD,Married,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
8418,62,Senior,38741.0,middle_income,4149,2n Cycle,Single,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0
1362,48,Middle-Aged,31907.0,low_income,4540,Graduation,Single,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0
7152,37,Adult,27100.0,low_income,4508,Master,Married,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0
10033,47,Middle-Aged,31163.0,low_income,4194,2n Cycle,Divorced,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0
9349,35,Adult,92533.0,high_income,4250,Graduation,Married,0,0,84,693,21,118,110,147,42,1,6,5,11,2,1,0,0,0,1,0,0
274,47,Middle-Aged,34853.0,low_income,4246,Graduation,Single,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0
3388,53,Pre-Senior,70844.0,middle_income,4300,Graduation,Divorced,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0
922,41,Middle-Aged,31086.0,low_income,4479,2n Cycle,Married,1,1,79,16,2,11,3,0,16,2,1,1,2,8,0,0,1,0,0,0,0
8588,59,Pre-Senior,60544.0,middle_income,4731,Graduation,Married,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0
2518,34,Adult,20491.0,low_income,4578,2n Cycle,Together,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0
574,56,Pre-Senior,42523.0,middle_income,4125,Graduation,Married,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0
3220,37,Adult,39922.0,middle_income,4558,Graduation,Married,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0
5967,68,Senior,33402.0,low_income,4404,Graduation,Together,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0
1183,71,Elderly,36408.0,low_income,4339,Master,Married,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0
6856,41,Middle-Aged,21645.0,low_income,4722,Graduation,Together,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1
4530,72,Elderly,78427.0,high_income,4671,Master,Widow,0,0,36,972,19,595,180,26,138,3,3,7,10,3,1,0,0,0,0,0,1
1553,74,Elderly,82657.0,high_income,4333,Graduation,Together,0,0,71,966,168,672,246,105,126,1,7,5,10,4,1,0,0,1,0,0,0
4682,62,Senior,51876.0,middle_income,4315,Graduation,Married,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0
8204,49,Middle-Aged,78041.0,high_income,4618,2n Cycle,Married,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0
5221,63,Senior,52852.0,middle_income,4633,Graduation,Married,0,1,93,714,8,99,11,0,47,4,10,7,5,8,0,0,1,0,0,0,0
1232,38,Adult,70038.0,middle_income,4305,PhD,Together,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0
1927,47,Middle-Aged,69401.0,middle_income,4156,2n Cycle,Together,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0
5788,48,Middle-Aged,46053.0,middle_income,4555,Graduation,Together,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0
6652,55,Pre-Senior,77343.0,high_income,4078,Graduation,Married,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0
6246,67,Senior,73892.0,middle_income,4286,Graduation,Single,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1
5975,53,Pre-Senior,40304.0,middle_income,4330,PhD,Single,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0
6875,55,Pre-Senior,32727.0,low_income,4728,PhD,Together,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0
4399,51,Pre-Senior,68695.0,middle_income,4062,Graduation,Together,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0
4042,49,Middle-Aged,43300.0,middle_income,4682,Graduation,Divorced,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1
2157,48,Middle-Aged,26290.0,low_income,4591,Graduation,Together,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0
10133,50,Middle-Aged,93790.0,high_income,4195,Graduation,Single,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,1,0,0,1,1,0,1
2525,46,Middle-Aged,38410.0,middle_income,4711,PhD,Married,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1
8233,70,Senior,64866.0,middle_income,4212,Master,Widow,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,0,0,1,0,0,0
9483,61,Senior,57957.0,middle_income,4372,Graduation,Together,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0
2945,65,Senior,46015.0,middle_income,4135,PhD,Together,1,1,25,38,0,2,0,0,6,1,1,0,3,7,0,1,1,0,0,0,0
10403,42,Middle-Aged,16531.0,low_income,4069,Graduation,Together,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0
5074,34,Adult,28072.0,low_income,4414,Master,Married,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0
10524,57,Pre-Senior,49476.0,middle_income,4432,Master,Divorced,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0
4690,67,Senior,50725.0,middle_income,4559,Graduation,Married,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0
7521,68,Senior,83844.0,high_income,4471,Graduation,Together,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,0,0,1,0,0
7196,70,Senior,41145.0,middle_income,4199,PhD,Married,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0
4406,50,Middle-Aged,67419.0,middle_income,4587,Graduation,Together,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0
9672,50,Middle-Aged,23162.0,low_income,4248,2n Cycle,Married,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0
4864,43,Middle-Aged,34380.0,low_income,4481,Graduation,Married,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0
4706,54,Pre-Senior,34704.0,low_income,4486,Graduation,Single,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0
4070,51,Pre-Senior,94871.0,high_income,4724,PhD,Married,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,0,0,1,1,0,1
25,62,Senior,65148.0,middle_income,4648,Graduation,Married,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0
3697,66,Senior,39898.0,middle_income,4560,Graduation,Together,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0
217,64,Senior,64857.0,middle_income,4641,Master,Single,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0
4220,50,Middle-Aged,59892.0,middle_income,4297,PhD,Married,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0
5286,33,Adult,41020.0,middle_income,4302,Master,Single,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0
9559,59,Pre-Senior,57072.0,middle_income,4214,PhD,Married,0,1,79,944,0,60,0,0,30,2,7,5,13,5,0,0,1,0,0,0,0
2849,41,Middle-Aged,60474.0,middle_income,4512,Graduation,Single,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0
7787,60,Pre-Senior,62807.0,middle_income,4725,Graduation,Together,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0
3102,39,Adult,19414.0,low_income,4314,2n Cycle,Together,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0
5868,40,Adult,19107.0,low_income,4369,Graduation,Married,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0
8370,44,Middle-Aged,75484.0,middle_income,4754,2n Cycle,Together,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0
9988,44,Middle-Aged,70379.0,middle_income,4541,Master,Single,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0
2939,50,Middle-Aged,79419.0,high_income,4065,Master,Together,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0
5529,74,Elderly,64014.0,middle_income,4077,PhD,Together,2,1,56,406,0,30,0,0,8,7,8,2,5,7,1,0,0,0,0,0,0
9743,65,Senior,76998.0,high_income,4592,Graduation,Married,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,0,0,1,0,0
5763,48,Middle-Aged,49854.0,middle_income,4289,Master,Together,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0
3478,49,Middle-Aged,60585.0,middle_income,4428,PhD,Married,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1
7494,70,Senior,42873.0,middle_income,4582,PhD,Divorced,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0
1763,32,Adult,87679.0,high_income,4395,Graduation,Together,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,0,1,0,1
7250,42,Middle-Aged,57867.0,middle_income,4329,Graduation,Together,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0
2005,30,Young_Adult,35765.0,low_income,4258,Graduation,Married,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0
10770,61,Senior,65492.0,middle_income,4212,Graduation,Married,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0
6885,43,Middle-Aged,32952.0,low_income,4268,Graduation,Divorced,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0
2072,51,Pre-Senior,53374.0,middle_income,4740,PhD,Together,0,1,34,896,10,101,13,10,34,6,4,2,9,9,0,0,1,0,0,0,1
9463,61,Senior,71706.0,middle_income,4651,Graduation,Together,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0
6318,32,Adult,68487.0,middle_income,4590,Graduation,Married,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0
4093,45,Middle-Aged,53253.0,middle_income,4561,Master,Together,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0
5751,47,Middle-Aged,31163.0,low_income,4194,2n Cycle,Divorced,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0
3340,43,Middle-Aged,42014.0,middle_income,4739,Graduation,Married,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1
3594,47,Middle-Aged,54108.0,middle_income,4659,Master,Married,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0
3584,65,Senior,49667.0,middle_income,4736,PhD,Single,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,0,0,1,0,0,0,1
3643,46,Middle-Aged,63206.0,middle_income,4159,Master,Married,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,0,0,1,0,0
851,48,Middle-Aged,57136.0,middle_income,4413,Master,Married,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0
7706,45,Middle-Aged,46772.0,middle_income,4657,2n Cycle,Together,0,1,88,350,104,189,197,151,57,6,11,8,5,8,0,0,1,0,0,0,0
3967,49,Middle-Aged,78931.0,high_income,4305,PhD,Married,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0
10128,62,Senior,53977.0,middle_income,4444,Graduation,Together,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0
486,32,Adult,84219.0,high_income,4205,Graduation,Married,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0
9,45,Middle-Aged,46098.0,middle_income,4738,Master,Single,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0
9451,55,Pre-Senior,73538.0,middle_income,4639,Graduation,Married,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0
9264,34,Adult,79529.0,high_income,4121,Graduation,Married,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0
3865,43,Middle-Aged,20981.0,low_income,4483,2n Cycle,Together,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1
2853,40,Adult,51766.0,middle_income,4168,Graduation,Single,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0
1490,58,Pre-Senior,55759.0,middle_income,4636,Graduation,Married,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0
6310,42,Middle-Aged,33039.0,low_income,4351,Graduation,Married,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0
10380,48,Middle-Aged,37787.0,low_income,4340,Master,Married,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0
3887,50,Middle-Aged,27242.0,low_income,4653,Graduation,Single,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1
4278,37,Adult,87188.0,high_income,4449,PhD,Single,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1
8643,49,Middle-Aged,69930.0,middle_income,4457,Graduation,Together,0,0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0
1998,44,Middle-Aged,37697.0,low_income,4200,Graduation,Single,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0
10795,47,Middle-Aged,37401.0,low_income,4112,PhD,Married,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0
11110,47,Middle-Aged,3502.0,low_income,4500,Graduation,Single,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0
2408,44,Middle-Aged,58597.0,middle_income,4644,Graduation,Married,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0
202,72,Elderly,82032.0,high_income,4143,PhD,Widow,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0
7998,62,Senior,28087.0,low_income,4623,Graduation,Together,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0
830,33,Adult,74004.0,middle_income,4183,PhD,Single,0,0,5,784,48,560,42,176,48,1,4,6,4,3,1,0,0,0,1,0,1
3536,60,Pre-Senior,19740.0,low_income,4520,Graduation,Together,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0
6050,45,Middle-Aged,57036.0,middle_income,4623,2n Cycle,Married,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,0,0,1,0,0,0,0
125,62,Senior,53083.0,middle_income,4468,2n Cycle,Together,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,0,0,1,0,0,0
